Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_044032_20170902_20200903_02_T1,LC08_L1TP_044032_20170902_20200903_02_T1,LC80440322017245LGN00,2017-09-02,T1,2,44,32,44,32,NADIR,0.0,2020/09/03,2020/09/03,2017-09-02 18:45:07.486615,2017-09-02 18:45:39.256613,LGN,DAY,0.01,0.01,1071,5,5.3,3.099,4.3,LPGS_15.3.1c,52.85234126,146.31451359,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.73""N","121°13'08.58""W","41°23'25.84""N","122°33'52.60""W","41°20'50.71""N","119°49'18.52""W","39°17'25.84""N","122°34'40.48""W","39°15'01.73""N","119°55'07.21""W",40.33298,-121.21905,41.39051,-122.56461,41.34742,-119.82181,39.29051,-122.57791,39.25048,-119.91867,LC08_L2SP_044032_20170902_20200903_02_T1,LC80440322017245LGN00
LC08_L2SP_045032_20170909_20200903_02_T1,LC08_L1TP_045032_20170909_20200903_02_T1,LC80450322017252LGN00,2017-09-09,T1,2,45,32,45,32,NADIR,0.0,2020/09/03,2020/09/03,2017-09-09 18:51:18.51333,2017-09-09 18:51:50.283328,LGN,DAY,2.13,2.09,1354,5,4.286,2.708,3.321,LPGS_15.3.1c,50.71742044,148.92470764,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.11""N","122°45'36.79""W","41°22'58.62""N","124°08'36.06""W","41°22'37.49""N","121°22'12.14""W","39°15'42.01""N","124°06'29.20""W","39°15'22.43""N","121°25'12.97""W",40.33253,-122.76022,41.38295,-124.14335,41.37708,-121.37004,39.26167,-124.10811,39.25623,-121.42027,LC08_L2SP_045032_20170909_20200903_02_T1,LC80450322017252LGN00
LC08_L2SP_044032_20170918_20200903_02_T1,LC08_L1TP_044032_20170918_20200903_02_T1,LC80440322017261LGN00,2017-09-18,T1,2,44,32,44,32,NADIR,0.0,2020/09/03,2020/09/03,2017-09-18 18:45:09.614315,2017-09-18 18:45:41.384313,LGN,DAY,54.4,54.4,463,5,6.539,4.382,4.853,LPGS_15.3.1c,47.8209479,152.05388139,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.47""N","121°13'00.23""W","41°23'25.76""N","122°33'39.67""W","41°20'50.35""N","119°49'05.63""W","39°17'25.76""N","122°34'27.95""W","39°15'01.40""N","119°54'54.72""W",40.33263,-121.21673,41.39049,-122.56102,41.34732,-119.81823,39.29049,-122.57443,39.25039,-119.9152,LC08_L2SP_044032_20170918_20200903_02_T1,LC80440322017261LGN00
LC08_L2SP_045032_20170925_20200903_02_T1,LC08_L1TP_045032_20170925_20200903_02_T1,LC80450322017268LGN00,2017-09-25,T1,2,45,32,45,32,NADIR,0.0,2020/09/03,2020/09/03,2017-09-25 18:51:23.82825,2017-09-25 18:51:55.598248,LGN,DAY,0.11,0.12,1349,5,4.886,2.745,4.042,LPGS_15.3.1c,45.47428257,154.26240967,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.80""N","122°46'25.07""W","41°23'07.84""N","124°09'27.90""W","41°22'47.96""N","121°23'03.55""W","39°15'41.54""N","124°07'19.27""W","39°15'23.08""N","121°26'03.05""W",40.333,-122.77363,41.38551,-124.15775,41.37999,-121.38432,39.26154,-124.12202,39.25641,-121.43418,LC08_L2SP_045032_20170925_20200903_02_T1,LC80450322017268LGN00
LC08_L2SP_044032_20171004_20200903_02_T1,LC08_L1TP_044032_20171004_20200903_02_T1,LC80440322017277LGN00,2017-10-04,T1,2,44,32,44,32,NADIR,0.0,2020/09/03,2020/09/03,2017-10-04 18:45:16.308216,2017-10-04 18:45:48.078214,LGN,DAY,0.59,0.59,998,5,6.386,3.185,5.535,LPGS_15.3.1c,42.39793013,156.76601952,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.54""N","121°14'16.58""W","41°23'26.05""N","122°34'57.18""W","41°20'52.51""N","119°50'22.96""W","39°17'26.05""N","122°35'43.08""W","39°15'03.38""N","119°56'09.71""W",40.33265,-121.23794,41.39057,-122.58255,41.34792,-119.83971,39.29057,-122.5953,39.25094,-119.93603,LC08_L2SP_044032_20171004_20200903_02_T1,LC80440322017277LGN00
LC08_L2SP_045032_20171011_20200903_02_T1,LC08_L1TP_045032_20171011_20200903_02_T1,LC80450322017284LGN00,2017-10-11,T1,2,45,32,45,32,NADIR,0.0,2020/09/03,2020/09/03,2017-10-11 18:51:28.807181,2017-10-11 18:52:00.577179,LGN,DAY,11.39,11.19,1097,5,5.985,3.339,4.967,LPGS_15.3.1c,39.98993449,158.42154992,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.76""N","122°47'23.68""W","41°23'07.15""N","124°10'32.48""W","41°22'48.68""N","121°23'55.21""W","39°15'40.93""N","124°08'21.84""W","39°15'23.76""N","121°26'53.09""W",40.33299,-122.78991,41.38532,-124.17569,41.38019,-121.39867,39.26137,-124.1394,39.2566,-121.44808,LC08_L2SP_045032_20171011_20200903_02_T1,LC80450322017284LGN00
LC08_L2SP_044032_20171020_20200902_02_T1,LC08_L1TP_044032_20171020_20200902_02_T1,LC80440322017293LGN01,2017-10-20,T1,2,44,32,44,32,NADIR,0.0,2020/09/02,2020/09/02,2017-10-20 18:45:19.177636,2017-10-20 18:45:50.947634,LGN,DAY,52.52,52.52,341,5,7.348,4.672,5.672,LPGS_15.3.1c,36.94154171,160.14862555,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.84""N","121°14'51.58""W","41°23'26.20""N","122°35'35.95""W","41°20'53.56""N","119°51'01.62""W","39°17'26.16""N","122°36'20.66""W","39°15'04.39""N","119°56'47.22""W",40.33301,-121.24766,41.39061,-122.59332,41.34821,-119.85045,39.2906,-122.60574,39.25122,-119.94645,LC08_L2SP_044032_20171020_20200902_02_T1,LC80440322017293LGN01
LC08_L2SP_045032_20171027_20200902_02_T1,LC08_L1TP_045032_20171027_20200902_02_T1,LC80450322017300LGN00,2017-10-27,T1,2,45,32,45,32,NADIR,0.0,2020/09/02,2020/09/02,2017-10-27 18:51:30.087757,2017-10-27 18:52:01.857755,LGN,DAY,0.13,2.04,1293,5,6.535,3.344,5.615,LPGS_15.3.1c,34.65054746,161.17303482,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.14""N","122°47'40.88""W","41°22'57.32""N","124°10'45.23""W","41°22'39.32""N","121°24'21.28""W","39°15'40.79""N","124°08'34.37""W","39°15'24.08""N","121°27'18.11""W",40.33254,-122.79469,41.38259,-124.17923,41.37759,-121.40591,39.26133,-124.14288,39.25669,-121.45503,LC08_L2SP_045032_20171027_20200902_02_T1,LC80450322017300LGN00
LC08_L2SP_044033_20171105_20200902_02_T1,LC08_L1TP_044033_20171105_20200902_02_T1,LC80440332017309LGN00,2017-11-05,T1,2,44,33,44,33,NADIR,0.0,2020/09/02,2020/09/02,2017-11-05 18:45:42.184966,2017-11-05 18:46:13.954964,LGN,DAY,14.87,14.86,975,5,6.386,3.533,5.32,LPGS_15.3.1c,33.15858242,161.41870937,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"38°54'15.48""N","121°41'35.99""W","39°57'32.18""N","123°01'11.64""W","39°55'41.52""N","120°19'50.66""W","37°51'10.62""N","123°01'09.55""W","37°49'27.95""N","120°24'30.10""W",38.9043,-121.69333,39.95894,-123.0199,39.9282,-120.33074,37.85295,-123.01932,37.82443,-120.40836,LC08_L2SP_044033_20171105_20200902_02_T1,LC80440332017309LGN00
LC08_L2SP_045033_20171112_20200902_02_T1,LC08_L1TP_045033_20171112_20200902_02_T1,LC80450332017316LGN00,2017-11-12,T1,2,45,33,45,33,NADIR,0.0,2020/09/02,2020/09/02,2017-11-12 18:51:51.350197,2017-11-12 18:52:23.120195,LGN,DAY,58.92,48.94,57,5,8.86,5.503,6.944,LPGS_15.3.1c,31.19706525,161.85627624,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"38°54'16.49""N","123°14'01.79""W","39°57'12.06""N","124°35'48.55""W","39°57'32.11""N","121°52'42.17""W","37°49'35.51""N","124°32'59.60""W","37°49'54.12""N","121°54'40.86""W",38.90458,-123.23383,39.95335,-124.59682,39.95892,-121.87838,37.82653,-124.54989,37.8317,-121.91135,LC08_L2SP_045033_20171112_20200902_02_T1,LC80450332017316LGN00
LC08_L2SP_044032_20171121_20200902_02_T1,LC08_L1TP_044032_20171121_20200902_02_T1,LC80440322017325LGN00,2017-11-21,T1,2,44,32,44,32,NADIR,0.0,2020/09/02,2020/09/02,2017-11-21 18:45:13.512912,2017-11-21 18:45:45.28291,LGN,DAY,50.12,50.12,357,5,8.235,5.106,6.461,LPGS_15.3.1c,27.70100119,162.61595262,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.90""N","121°13'53.98""W","41°23'25.98""N","122°34'31.37""W","41°20'51.79""N","119°49'57.18""W","39°17'25.94""N","122°35'18.02""W","39°15'02.74""N","119°55'44.72""W",40.33275,-121.23166,41.39055,-122.57538,41.34772,-119.83255,39.29054,-122.58834,39.25076,-119.92909,LC08_L2SP_044032_20171121_20200902_02_T1,LC80440322017325LGN00
LC08_L2SP_045032_20171128_20200902_02_T1,LC08_L1TP_045032_20171128_20200902_02_T1,LC80450322017332LGN00,2017-11-28,T1,2,45,32,45,32,NADIR,0.0,2020/09/02,2020/09/02,2017-11-28 18:51:20.941476,2017-11-28 18:51:52.711474,LGN,DAY,59.15,59.8,300,5,8.799,5.284,7.035,LPGS_15.3.1c,26.2612527,162.44338355,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.58""N","122°45'57.20""W","41°22'58.37""N","124°09'01.91""W","41°22'37.85""N","121°22'37.99""W","39°15'41.76""N","124°06'54.22""W","39°15'22.75""N","121°25'38.03""W",40.33266,-122.76589,41.38288,-124.15053,41.37718,-121.37722,39.2616,-124.11506,39.25632,-121.42723,LC08_L2SP_045032_20171128_20200902_02_T1,LC80450322017332LGN00
LC08_L2SP_044032_20171207_20200902_02_T1,LC08_L1TP_044032_20171207_20200902_02_T1,LC80440322017341LGN00,2017-12-07,T1,2,44,32,44,32,NADIR,0.0,2020/09/02,2020/09/02,2017-12-07 18:45:09.814062,2017-12-07 18:45:41.58406,LGN,DAY,1.39,1.39,609,5,9.031,5.002,7.519,LPGS_15.3.1c,24.84016085,161.90973886,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.84""N","121°13'33.10""W","41°23'25.91""N","122°34'18.44""W","41°20'51.43""N","119°49'44.29""W","39°17'25.91""N","122°35'05.50""W","39°15'02.41""N","119°55'32.23""W",40.33301,-121.22586,41.39053,-122.57179,41.34762,-119.82897,39.29053,-122.58486,39.25067,-119.92562,LC08_L2SP_044032_20171207_20200902_02_T1,LC80440322017341LGN00
LC08_L2SP_045032_20171214_20200902_02_T1,LC08_L1TP_045032_20171214_20200902_02_T1,LC80450322017348LGN00,2017-12-14,T1,2,45,32,45,32,NADIR,0.0,2020/09/02,2020/09/02,2017-12-14 18:51:22.161678,2017-12-14 18:51:53.931676,LGN,DAY,3.19,3.13,1059,5,8.582,4.743,7.153,LPGS_15.3.1c,24.10112546,161.28193627,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.07""N","122°46'51.64""W","41°22'57.83""N","124°09'53.57""W","41°22'38.60""N","121°23'29.62""W","39°15'41.29""N","124°07'44.29""W","39°15'23.44""N","121°26'28.07""W",40.33252,-122.78101,41.38273,-124.16488,41.37739,-121.39156,39.26147,-124.12897,39.25651,-121.44113,LC08_L2SP_045032_20171214_20200902_02_T1,LC80450322017348LGN00
LC08_L2SP_044032_20171223_20200902_02_T1,LC08_L1TP_044032_20171223_20200902_02_T1,LC80440322017357LGN00,2017-12-23,T1,2,44,32,44,32,NADIR,0.0,2020/09/02,2020/09/02,2017-12-23 18:45:12.694377,2017-12-23 18:45:44.464376,LGN,DAY,58.01,58.01,462,5,8.129,4.8,6.561,LPGS_15.3.1c,23.65697583,160.25170106,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'57.76""N","121°15'03.06""W","41°23'26.27""N","122°35'48.88""W","41°20'53.92""N","119°51'14.51""W","39°17'16.48""N","122°36'33.23""W","39°14'55""N","119°57'00.14""W",40.33271,-121.25085,41.39063,-122.59691,41.34831,-119.85403,39.28791,-122.60923,39.24861,-119.95004,LC08_L2SP_044032_20171223_20200902_02_T1,LC80440322017357LGN00
LC08_L2SP_045032_20171230_20200902_02_T1,LC08_L1TP_045032_20171230_20200902_02_T1,LC80450322017364LGN00,2017-12-30,T1,2,45,32,45,32,NADIR,0.0,2020/09/02,2020/09/02,2017-12-30 18:51:21.525383,2017-12-30 18:51:53.295381,LGN,DAY,55.34,55.92,973,5,8.288,4.65,6.86,LPGS_15.3.1c,23.72338635,159.32661234,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,"40°19'58.44""N","122°47'32.86""W","41°22'57.43""N","124°10'32.30""W","41°22'39.14""N","121°24'08.35""W","39°15'40.93""N","124°08'21.84""W","39°15'23.94""N","121°27'05.62""W",40.3329,-122.79246,41.38262,-124.17564,41.37754,-121.40232,39.26137,-124.1394,39.25665,-121.45156,LC08_L2SP_045032_20171230_20200902_02_T1,LC80450322017364LGN00
